invoice_id,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag
INV00000639,1,Port clearance,Approved,Finance Lead,1
INV00000640,0,None,Not Applicable,None,0
INV00000641,0,None,Not Applicable,None,0
INV00000642,0,None,Not Applicable,None,0
INV00000643,0,None,Not Applicable,None,0
INV00000644,0,None,Not Applicable,None,0
INV00000645,0,None,Not Applicable,None,0
INV00000646,0,None,Not Applicable,None,0
INV00000647,0,None,Not Applicable,None,0
INV00000648,0,None,Not Applicable,None,0
INV00000649,0,None,Not Applicable,None,0
INV00000650,0,None,Not Applicable,None,0
INV00000651,0,None,Not Applicable,None,0
INV00000652,0,None,Not Applicable,None,0
INV00000653,0,None,Not Applicable,None,0
INV00000654,0,None,Not Applicable,None,0
INV00000655,0,None,Not Applicable,None,0
INV00000656,0,None,Not Applicable,None,0
INV00000657,0,None,Not Applicable,None,0
INV00000658,0,None,Not Applicable,None,0
INV00000659,0,None,Not Applicable,None,0
INV00000660,0,None,Not Applicable,None,0
INV00000661,0,None,Not Applicable,None,0
INV00000662,0,None,Not Applicable,None,0
INV00000663,0,None,Not Applicable,None,0
INV00000664,0,None,Not Applicable,None,0
INV00000665,0,None,Not Applicable,None,0
INV00000666,0,None,Not Applicable,None,0
INV00000667,0,None,Not Applicable,None,0
INV00000668,0,None,Not Applicable,None,0
INV00000669,1,Legal settlement,Approved,Plant Manager,1
INV00000670,0,None,Not Applicable,None,0
INV00000671,0,None,Not Applicable,None,0
INV00000672,0,None,Not Applicable,None,0
INV00000673,0,None,Not Applicable,None,0
INV00000674,0,None,Not Applicable,None,0
INV00000675,0,None,Not Applicable,None,0
INV00000676,1,Urgent production need,Approved,Finance Lead,0
INV00000677,0,None,Not Applicable,None,0
INV00000678,0,None,Not Applicable,None,0
INV00000679,0,None,Not Applicable,None,0
INV00000680,0,None,Not Applicable,None,0
INV00000681,0,None,Not Applicable,None,0
INV00000682,0,None,Not Applicable,None,0
INV00000683,0,None,Not Applicable,None,0
INV00000684,0,None,Not Applicable,None,0
INV00000685,0,None,Not Applicable,None,0
INV00000686,0,None,Not Applicable,None,0
INV00000687,0,None,Not Applicable,None,0
INV00000688,1,Port clearance,Approved,Business Unit,1
INV00000689,0,None,Not Applicable,None,0
INV00000690,0,None,Not Applicable,None,0
INV00000691,0,None,Not Applicable,None,0
INV00000692,0,None,Not Applicable,None,0
INV00000693,0,None,Not Applicable,None,0
INV00000694,0,None,Not Applicable,None,0
INV00000695,0,None,Not Applicable,None,0
INV00000696,0,None,Not Applicable,None,0
INV00000697,0,None,Not Applicable,None,0
INV00000698,0,None,Not Applicable,None,0
INV00000699,0,None,Not Applicable,None,0
INV00000700,0,None,Not Applicable,None,0
INV00000701,0,None,Not Applicable,None,0
INV00000702,0,None,Not Applicable,None,0
INV00000703,0,None,Not Applicable,None,0
INV00000704,0,None,Not Applicable,None,0
INV00000705,0,None,Not Applicable,None,0
INV00000706,0,None,Not Applicable,None,0
INV00000707,1,Critical supply continuity,Approved,Plant Manager,1
INV00000708,0,None,Not Applicable,None,0
INV00000709,0,None,Not Applicable,None,0
INV00000710,0,None,Not Applicable,None,0
INV00000711,0,None,Not Applicable,None,0
INV00000712,0,None,Not Applicable,None,0
INV00000713,0,None,Not Applicable,None,0
INV00000714,0,None,Not Applicable,None,0
INV00000715,0,None,Not Applicable,None,0
INV00000716,0,None,Not Applicable,None,0
INV00000717,0,None,Not Applicable,None,0
INV00000718,0,None,Not Applicable,None,0
INV00000719,1,Legal settlement,Pending,Plant Manager,0
INV00000720,0,None,Not Applicable,None,0
INV00000721,0,None,Not Applicable,None,0
INV00000722,0,None,Not Applicable,None,0
INV00000723,0,None,Not Applicable,None,0
INV00000724,1,Urgent production need,Approved,Plant Manager,1
INV00000725,0,None,Not Applicable,None,0
INV00000726,0,None,Not Applicable,None,0
INV00000727,0,None,Not Applicable,None,0
INV00000728,0,None,Not Applicable,None,0
INV00000729,0,None,Not Applicable,None,0
INV00000730,0,None,Not Applicable,None,0
INV00000731,0,None,Not Applicable,None,0
INV00000732,0,None,Not Applicable,None,0
INV00000733,0,None,Not Applicable,None,0
INV00000734,0,None,Not Applicable,None,0
INV00000735,0,None,Not Applicable,None,0
INV00000736,0,None,Not Applicable,None,0
INV00000737,0,None,Not Applicable,None,0
INV00000738,0,None,Not Applicable,None,0
INV00000739,0,None,Not Applicable,None,0
INV00000740,0,None,Not Applicable,None,0
INV00000741,0,None,Not Applicable,None,0
INV00000742,0,None,Not Applicable,None,0
INV00000743,1,Port clearance,Pending,Plant Manager,1
INV00000744,0,None,Not Applicable,None,0
INV00000745,0,None,Not Applicable,None,0
INV00000746,1,Legal settlement,Approved,Plant Manager,1
INV00000747,0,None,Not Applicable,None,0
INV00000748,1,Executive exception,Pending,Finance Lead,1
INV00000749,1,Critical supply continuity,Approved,Finance Lead,1
INV00000750,1,Legal settlement,Approved,Finance Lead,0
INV00000751,1,Critical supply continuity,Approved,Procurement,1
INV00000752,0,None,Not Applicable,None,0
INV00000753,0,None,Not Applicable,None,0
INV00000754,0,None,Not Applicable,None,0
INV00000755,1,Port clearance,Pending,Procurement,1
INV00000756,0,None,Not Applicable,None,0
INV00000757,0,None,Not Applicable,None,0
INV00000758,0,None,Not Applicable,None,0
INV00000759,1,Urgent production need,Pending,Finance Lead,1
INV00000760,0,None,Not Applicable,None,0
INV00000761,0,None,Not Applicable,None,0
INV00000762,0,None,Not Applicable,None,0
INV00000763,1,Legal settlement,Approved,Business Unit,1
INV00000764,0,None,Not Applicable,None,0
INV00000765,0,None,Not Applicable,None,0
INV00000766,0,None,Not Applicable,None,0
INV00000767,0,None,Not Applicable,None,0
INV00000768,0,None,Not Applicable,None,0
INV00000769,0,None,Not Applicable,None,0
INV00000770,0,None,Not Applicable,None,0
INV00000771,0,None,Not Applicable,None,0
INV00000772,0,None,Not Applicable,None,0
INV00000773,0,None,Not Applicable,None,0
INV00000774,0,None,Not Applicable,None,0
INV00000775,0,None,Not Applicable,None,0
INV00000776,0,None,Not Applicable,None,0
INV00000777,0,None,Not Applicable,None,0
INV00000778,0,None,Not Applicable,None,0
INV00000779,0,None,Not Applicable,None,0
INV00000780,0,None,Not Applicable,None,0
INV00000781,0,None,Not Applicable,None,0
INV00000782,0,None,Not Applicable,None,0
INV00000783,1,Urgent production need,Approved,Procurement,1
INV00000784,0,None,Not Applicable,None,0
INV00000785,0,None,Not Applicable,None,0
INV00000786,0,None,Not Applicable,None,0
INV00000787,0,None,Not Applicable,None,0
INV00000788,0,None,Not Applicable,None,0
INV00000789,0,None,Not Applicable,None,0
INV00000790,0,None,Not Applicable,None,0
INV00000791,0,None,Not Applicable,None,0
INV00000792,0,None,Not Applicable,None,0
INV00000793,0,None,Not Applicable,None,0
INV00000794,0,None,Not Applicable,None,0
INV00000795,1,Critical supply continuity,Approved,Business Unit,1
INV00000796,0,None,Not Applicable,None,0
INV00000797,0,None,Not Applicable,None,0
INV00000798,0,None,Not Applicable,None,0
INV00000799,0,None,Not Applicable,None,0
INV00000800,0,None,Not Applicable,None,0
INV00000801,1,Port clearance,Pending,Procurement,1
INV00000802,0,None,Not Applicable,None,0
INV00000803,0,None,Not Applicable,None,0
INV00000804,0,None,Not Applicable,None,0
INV00000805,0,None,Not Applicable,None,0
INV00000806,0,None,Not Applicable,None,0
INV00000807,0,None,Not Applicable,None,0
INV00000808,1,Legal settlement,Approved,Procurement,1
INV00000809,0,None,Not Applicable,None,0
INV00000810,0,None,Not Applicable,None,0
INV00000811,0,None,Not Applicable,None,0
INV00000812,0,None,Not Applicable,None,0
INV00000813,0,None,Not Applicable,None,0
INV00000814,0,None,Not Applicable,None,0
INV00000815,0,None,Not Applicable,None,0
INV00000816,0,None,Not Applicable,None,0
INV00000817,0,None,Not Applicable,None,0
INV00000818,0,None,Not Applicable,None,0
INV00000819,0,None,Not Applicable,None,0
INV00000820,0,None,Not Applicable,None,0
INV00000821,0,None,Not Applicable,None,0
INV00000822,0,None,Not Applicable,None,0
INV00000823,1,Executive exception,Approved,Finance Lead,1
INV00000824,0,None,Not Applicable,None,0
INV00000825,0,None,Not Applicable,None,0
INV00000826,0,None,Not Applicable,None,0
INV00000827,0,None,Not Applicable,None,0
INV00000828,0,None,Not Applicable,None,0
INV00000829,0,None,Not Applicable,None,0
INV00000830,1,Critical supply continuity,Approved,Plant Manager,1
INV00000831,0,None,Not Applicable,None,0
INV00000832,0,None,Not Applicable,None,0
INV00000833,0,None,Not Applicable,None,0
INV00000834,0,None,Not Applicable,None,0
INV00000835,0,None,Not Applicable,None,0
INV00000836,0,None,Not Applicable,None,0
INV00000837,0,None,Not Applicable,None,0
INV00000838,1,Urgent production need,Pending,Plant Manager,1
INV00000839,1,Executive exception,Pending,Plant Manager,0
INV00000840,0,None,Not Applicable,None,0
INV00000841,0,None,Not Applicable,None,0
INV00000842,0,None,Not Applicable,None,0
INV00000843,0,None,Not Applicable,None,0
INV00000844,0,None,Not Applicable,None,0
INV00000845,0,None,Not Applicable,None,0
INV00000846,0,None,Not Applicable,None,0
INV00000847,0,None,Not Applicable,None,0
INV00000848,0,None,Not Applicable,None,0
INV00000849,0,None,Not Applicable,None,0
INV00000850,0,None,Not Applicable,None,0
INV00000851,0,None,Not Applicable,None,0
INV00000852,0,None,Not Applicable,None,0
INV00000853,0,None,Not Applicable,None,0
INV00000854,0,None,Not Applicable,None,0
INV00000855,1,Legal settlement,Pending,Business Unit,0
INV00000856,0,None,Not Applicable,None,0
INV00000857,1,Legal settlement,Approved,Finance Lead,1
INV00000858,0,None,Not Applicable,None,0
INV00000859,0,None,Not Applicable,None,0
INV00000860,0,None,Not Applicable,None,0
INV00000861,0,None,Not Applicable,None,0
INV00000862,1,Urgent production need,Approved,Finance Lead,0
INV00000863,0,None,Not Applicable,None,0
INV00000864,0,None,Not Applicable,None,0
INV00000865,0,None,Not Applicable,None,0
INV00000866,0,None,Not Applicable,None,0
INV00000867,0,None,Not Applicable,None,0
INV00000868,0,None,Not Applicable,None,0
INV00000869,0,None,Not Applicable,None,0
INV00000870,0,None,Not Applicable,None,0
INV00000871,0,None,Not Applicable,None,0
INV00000872,0,None,Not Applicable,None,0
INV00000873,0,None,Not Applicable,None,0
INV00000874,0,None,Not Applicable,None,0
INV00000875,0,None,Not Applicable,None,0
INV00000876,0,None,Not Applicable,None,0
INV00000877,0,None,Not Applicable,None,0
INV00000878,0,None,Not Applicable,None,0
INV00000879,0,None,Not Applicable,None,0
INV00000880,0,None,Not Applicable,None,0
INV00000881,0,None,Not Applicable,None,0
INV00000882,0,None,Not Applicable,None,0
INV00000883,1,Critical supply continuity,Approved,Procurement,1
INV00000884,1,Critical supply continuity,Pending,Plant Manager,1
INV00000885,0,None,Not Applicable,None,0
INV00000886,0,None,Not Applicable,None,0
INV00000887,0,None,Not Applicable,None,0
INV00000888,0,None,Not Applicable,None,0
INV00000889,0,None,Not Applicable,None,0
INV00000890,0,None,Not Applicable,None,0
INV00000891,0,None,Not Applicable,None,0
INV00000892,1,Port clearance,Pending,Business Unit,1
INV00000893,0,None,Not Applicable,None,0
INV00000894,1,Executive exception,Approved,Business Unit,1
INV00000895,0,None,Not Applicable,None,0
INV00000896,1,Critical supply continuity,Approved,Finance Lead,1
INV00000897,0,None,Not Applicable,None,0
INV00000898,0,None,Not Applicable,None,0
INV00000899,0,None,Not Applicable,None,0
INV00000900,0,None,Not Applicable,None,0
INV00000901,0,None,Not Applicable,None,0
INV00000902,0,None,Not Applicable,None,0
INV00000903,0,None,Not Applicable,None,0
INV00000904,0,None,Not Applicable,None,0
INV00000905,0,None,Not Applicable,None,0
INV00000906,0,None,Not Applicable,None,0
INV00000907,0,None,Not Applicable,None,0
INV00000908,0,None,Not Applicable,None,0
INV00000909,1,Legal settlement,Approved,Business Unit,1
INV00000910,0,None,Not Applicable,None,0
INV00000911,0,None,Not Applicable,None,0
INV00000912,0,None,Not Applicable,None,0
INV00000913,0,None,Not Applicable,None,0
INV00000914,1,Executive exception,Approved,Plant Manager,1
INV00000915,0,None,Not Applicable,None,0
INV00000916,0,None,Not Applicable,None,0
INV00000917,1,Legal settlement,Approved,Finance Lead,0
INV00000918,1,Critical supply continuity,Pending,Business Unit,1
INV00000919,0,None,Not Applicable,None,0
INV00000920,0,None,Not Applicable,None,0
INV00000921,0,None,Not Applicable,None,0
INV00000922,0,None,Not Applicable,None,0
INV00000923,0,None,Not Applicable,None,0
INV00000924,0,None,Not Applicable,None,0
INV00000925,0,None,Not Applicable,None,0
INV00000926,0,None,Not Applicable,None,0
INV00000927,0,None,Not Applicable,None,0
INV00000928,0,None,Not Applicable,None,0
INV00000929,0,None,Not Applicable,None,0
INV00000930,0,None,Not Applicable,None,0
INV00000931,1,Port clearance,Pending,Finance Lead,0
INV00000932,0,None,Not Applicable,None,0
INV00000933,0,None,Not Applicable,None,0
INV00000934,0,None,Not Applicable,None,0
INV00000935,1,Executive exception,Approved,Business Unit,1
INV00000936,0,None,Not Applicable,None,0
INV00000937,0,None,Not Applicable,None,0
INV00000938,0,None,Not Applicable,None,0
INV00000939,0,None,Not Applicable,None,0
INV00000940,0,None,Not Applicable,None,0
INV00000941,0,None,Not Applicable,None,0
INV00000942,0,None,Not Applicable,None,0
INV00000943,0,None,Not Applicable,None,0
INV00000944,0,None,Not Applicable,None,0
INV00000945,0,None,Not Applicable,None,0
INV00000946,0,None,Not Applicable,None,0
INV00000947,0,None,Not Applicable,None,0
INV00000948,0,None,Not Applicable,None,0
INV00000949,0,None,Not Applicable,None,0
INV00000950,1,Critical supply continuity,Pending,Finance Lead,1
INV00000951,0,None,Not Applicable,None,0
INV00000952,0,None,Not Applicable,None,0
INV00000953,0,None,Not Applicable,None,0
INV00000954,0,None,Not Applicable,None,0
INV00000955,0,None,Not Applicable,None,0
INV00000956,0,None,Not Applicable,None,0
INV00000957,0,None,Not Applicable,None,0
INV00000958,1,Legal settlement,Approved,Procurement,1
INV00000959,0,None,Not Applicable,None,0
INV00000960,0,None,Not Applicable,None,0
INV00000961,1,Executive exception,Pending,Finance Lead,0
INV00000962,0,None,Not Applicable,None,0
INV00000963,1,Critical supply continuity,Pending,Procurement,0
INV00000964,0,None,Not Applicable,None,0
INV00000965,0,None,Not Applicable,None,0
INV00000966,0,None,Not Applicable,None,0
INV00000967,0,None,Not Applicable,None,0
INV00000968,0,None,Not Applicable,None,0
INV00000969,0,None,Not Applicable,None,0
INV00000970,0,None,Not Applicable,None,0
INV00000971,0,None,Not Applicable,None,0
INV00000972,0,None,Not Applicable,None,0
INV00000973,0,None,Not Applicable,None,0
INV00000974,0,None,Not Applicable,None,0
INV00000975,0,None,Not Applicable,None,0
INV00000976,0,None,Not Applicable,None,0
INV00000977,0,None,Not Applicable,None,0
INV00000978,0,None,Not Applicable,None,0
INV00000979,0,None,Not Applicable,None,0
INV00000980,0,None,Not Applicable,None,0
INV00000981,0,None,Not Applicable,None,0
INV00000982,0,None,Not Applicable,None,0
INV00000983,0,None,Not Applicable,None,0
INV00000984,0,None,Not Applicable,None,0
INV00000985,0,None,Not Applicable,None,0
INV00000986,1,Critical supply continuity,Approved,Plant Manager,0
INV00000987,0,None,Not Applicable,None,0
INV00000988,0,None,Not Applicable,None,0
INV00000989,0,None,Not Applicable,None,0
INV00000990,0,None,Not Applicable,None,0
INV00000991,0,None,Not Applicable,None,0
INV00000992,0,None,Not Applicable,None,0
INV00000993,0,None,Not Applicable,None,0
INV00000994,0,None,Not Applicable,None,0
INV00000995,0,None,Not Applicable,None,0
INV00000996,0,None,Not Applicable,None,0
INV00000997,0,None,Not Applicable,None,0
INV00000998,0,None,Not Applicable,None,0
INV00000999,1,Executive exception,Approved,Finance Lead,1
INV00001000,0,None,Not Applicable,None,0
INV00001001,1,Port clearance,Pending,Business Unit,0
INV00001002,1,Critical supply continuity,Pending,Procurement,1
INV00001003,1,Critical supply continuity,Approved,Finance Lead,1
INV00001004,0,None,Not Applicable,None,0
INV00001005,0,None,Not Applicable,None,0
INV00001006,0,None,Not Applicable,None,0
INV00001007,1,Port clearance,Pending,Business Unit,1
INV00001008,0,None,Not Applicable,None,0
INV00001009,0,None,Not Applicable,None,0
INV00001010,0,None,Not Applicable,None,0
INV00001011,1,Critical supply continuity,Approved,Finance Lead,1
INV00001012,0,None,Not Applicable,None,0
INV00001013,0,None,Not Applicable,None,0
INV00001014,0,None,Not Applicable,None,0
INV00001015,0,None,Not Applicable,None,0
INV00001016,0,None,Not Applicable,None,0
